R1,R2,QT,PT,MEM,STD,NSTD,STDSEG,NOTSTDSEG
468,737,0,484259,316575120,4,1,2,1
490,516,0,157624,451918832,1,1,2,2
490,519,0,151229,247331696,5,1,2,1
490,544,0,699624,231120408,2,1,3,2
490,545,0,819830,304201600,3,1,3,2
490,546,0,781596,377315040,4,1,2,2
490,547,0,176323,450408792,4,1,2,1
490,548,0,160352,523496968,5,1,2,1
490,549,0,165864,589241080,5,1,2,1
490,551,0,48441,317740432,1,1,2,1
490,580,0,2383169,235764624,55,1,0,1
490,697,0,633894,447853816,48,1,1,0
490,727,0,688014,311349584,48,1,1,0
490,757,0,781181,236165328,48,1,1,0
490,786,0,173460,452930824,5,1,1,0
490,794,0,189054,308966696,1,1,2,1
490,797,0,489793,526091816,2,1,2,1
490,827,0,510396,391168304,2,1,2,1
490,828,0,541114,458450648,2,1,2,1
490,858,0,537537,382640864,2,1,2,1
490,859,0,539485,450312816,2,1,2,1
490,889,0,561595,378775600,2,1,2,1
490,890,0,552209,449908464,2,1,2,1
491,520,0,40758,244678576,1,1,1,1
491,551,0,63403,237933496,1,1,2,1
491,580,0,84210,453403952,1,1,0,1
491,760,0,263754,381420256,1,1,0,1
491,761,0,287961,455759488,1,1,1,1
491,762,0,323519,522664552,1,1,1,1
491,792,0,331259,451358160,1,1,1,1
491,793,0,327880,526553912,1,1,1,1
493,494,0,725661,244655016,2,1,0,1
493,496,0,219108,385905192,2,1,0,1
493,523,0,14725,452080864,3,1,0,1
494,496,0,154877,527285656,4,1,0,1
494,520,0,369639,380538112,1,1,0,1
494,526,0,170148,449879024,2,1,0,1
495,527,0,177172,381880760,4,1,1,1
495,676,0,223685,235203192,2,1,2,1
495,706,0,129940,523518720,1,1,2,1
496,521,0,162412,390756152,1,1,1,1
496,522,0,117216,458427736,1,1,1,1
496,528,0,155943,526731904,1,1,2,1
496,588,0,642908,318858184,2,1,2,1
496,592,0,523599,243506224,1,1,1,1
496,593,0,349927,315964824,1,1,1,1
496,737,0,429329,317741760,1,1,2,2
497,498,0,261637,530227672,1,1,0,1
497,678,0,603789,457479480,1,1,2,3
498,528,0,20087,457394208,14,1,0,1
498,557,0,483410,456629200,10,1,1,1
498,587,0,856129,379608584,9,1,2,1
498,592,0,698377,375786440,1,1,0,1
498,593,0,554002,448662312,1,1,0,1
498,621,0,752319,238993024,1,1,0,1
498,622,0,721268,313549864,1,1,0,1
498,649,0,717265,378442864,1,1,0,1
498,650,0,715279,453416112,1,1,0,1
498,651,0,727893,520901216,1,1,0,1
498,737,0,423755,389731472,4,1,2,1
502,532,0,17693,247110568,3,1,0,1
502,533,0,42829,320610160,3,1,1,1
502,563,0,59233,247567640,3,1,1,1
502,592,0,186394,461367368,2,1,1,1
502,593,0,70674,535300168,3,1,1,1
502,621,0,222800,315842672,2,1,1,1
502,622,0,195469,389555992,2,1,1,1
502,649,0,289297,453009176,2,1,1,1
502,650,0,260829,527984800,2,1,1,1
502,651,0,228615,242890184,2,1,1,1
502,678,0,343752,305977648,2,1,1,1
502,679,0,328509,380747360,2,1,1,1
502,707,0,382523,530252928,2,1,1,1
502,708,0,356883,244839288,2,1,1,1
502,736,0,224839,383830160,1,1,1,2
502,737,0,207032,458913080,1,1,1,2
516,547,0,161148,313693120,3,1,2,1
516,548,0,329311,386988984,2,1,3,2
519,544,0,470867,240407896,2,1,2,1
519,545,0,500658,315384592,3,1,2,1
519,546,0,370553,390353808,4,1,1,1
520,544,0,563758,312869784,2,1,2,1
520,545,0,706271,386694672,3,1,2,1
520,546,0,583744,453130624,4,1,1,1
520,697,0,558045,457058288,49,1,1,0
520,727,0,618147,387819376,49,1,1,0
520,757,0,684524,313283536,49,1,1,0
520,786,0,157649,528370360,5,1,1,0
520,794,0,174693,376660640,1,1,2,1
520,797,0,498174,593815640,2,1,2,1
520,827,0,479252,463543728,2,1,2,1
520,828,0,512635,537474496,2,1,2,1
520,858,0,536092,461249696,2,1,2,1
520,859,0,518665,533263416,2,1,2,1
520,889,0,534464,524002128,2,1,2,1
520,890,0,539251,239488888,2,1,2,1
521,580,0,57542,310211912,1,1,0,1
521,760,0,250942,531239992,1,1,0,1
521,761,0,267652,245496768,1,1,1,1
521,762,0,281978,316934568,1,1,1,1
521,792,0,294690,313167256,1,1,1,1
521,793,0,308395,386995216,1,1,1,1
523,554,0,66978,381155944,4,1,1,1
523,676,0,134461,236353840,1,1,1,1
523,706,0,137772,519109240,1,1,1,1
524,583,0,98288,379634000,1,1,1,2
524,795,0,264125,319689352,1,1,2,2
524,796,0,552075,392776912,3,1,1,1
524,826,0,596653,322031312,3,1,1,1
525,554,0,86635,237775872,2,1,2,1
525,584,0,107021,524967088,2,1,2,1
526,618,0,637968,378171480,2,1,1,1
526,619,0,731283,453457256,2,1,1,1
526,621,0,742251,596500752,2,1,1,1
526,622,0,854692,243926560,2,1,1,1
526,644,0,185675,317284312,2,1,0,1
526,649,0,659193,315841672,2,1,1,1
526,650,0,754904,390611600,2,1,1,1
526,651,0,713713,457902168,2,1,1,1
526,678,0,1086758,527980248,2,1,1,1
526,679,0,1128719,234695472,2,1,1,1
526,680,0,661832,309876696,2,1,1,1
526,681,0,770855,377536824,2,1,1,1
526,708,0,581631,464155400,1,1,1,1
526,795,0,2998440,458044456,13,1,1,1
527,558,0,35734,456432200,1,1,0,1
527,792,0,941722,528713640,2,1,1,1
527,793,0,807591,236041944,2,1,0,1
528,558,0,12183,452520672,2,1,0,1
528,588,0,133470,307375832,1,1,0,1
528,592,0,692066,594665032,1,1,1,1
528,593,0,608701,250453800,1,1,1,1
528,617,0,556678,457478240,9,1,1,1
528,621,0,758259,384582600,1,1,1,1
528,622,0,728962,452629112,1,1,1,1
528,647,0,593995,318508952,9,1,1,1
528,649,0,744494,456482120,1,1,1,1
528,650,0,728085,525467424,1,1,1,1
528,651,0,751505,239724888,1,1,1,1
528,737,0,566562,244968312,5,1,2,1
532,736,0,294935,308460520,1,1,1,1
532,737,0,293279,383220216,1,1,1,1
533,736,0,272860,383950232,1,1,1,1
533,737,0,253618,457877904,1,1,1,1
546,548,0,157982,242352792,2,1,2,1
548,638,0,74868,316531656,1,1,1,1
550,579,0,68008,248000848,57,1,1,0
550,697,0,462368,454628040,51,1,1,0
550,786,0,139683,524767080,5,1,1,0
550,794,0,163034,382066448,1,1,2,1
550,797,0,449717,594608400,2,1,2,1
550,827,0,465690,530517408,2,1,2,1
550,828,0,490842,235789968,2,1,2,1
550,858,0,517579,523946168,2,1,2,1
550,859,0,544625,238816456,2,1,2,1
550,889,0,436165,520624904,2,1,2,1
550,890,0,538774,594075784,2,1,2,1
553,554,0,99620,310149296,4,1,2,1
553,676,0,123597,390456232,1,1,1,1
553,706,0,138870,313438656,1,1,1,1
554,583,0,133430,391167248,1,1,2,2
554,795,0,246115,243820880,1,1,2,2
554,796,0,532009,310731920,3,1,1,1
554,826,0,573552,594107688,3,1,1,1
556,588,0,1532838,314441904,2,1,1,1
556,592,0,375958,238167528,1,1,1,1
556,593,0,399042,313763200,1,1,1,1
556,619,0,1981594,250424568,2,1,0,1
556,621,0,330569,389308104,1,1,1,1
556,622,0,346708,462400976,1,1,1,1
556,649,0,1570157,594861928,2,1,0,1
556,650,0,1628591,249839104,2,1,1,1
556,651,0,290860,316183264,1,1,1,1
556,679,0,646867,462260872,1,1,0,1
556,681,0,298193,243687976,1,1,1,1
556,708,0,940845,317555784,1,1,1,1
556,792,0,326260,453170000,1,1,2,1
556,793,0,291842,527531632,1,1,1,1
556,795,0,5193143,309216592,14,1,1,1
557,649,0,2426638,535543448,7,1,0,1
557,650,0,2495548,243093480,7,1,0,1
557,680,0,320886,535652640,6,1,1,1
557,681,0,338863,249092232,5,1,1,1
557,792,0,1240819,388950400,3,1,1,1
557,793,0,1102622,455977912,3,1,0,1
558,587,0,29178,384731120,1,1,0,1
558,618,0,65257,319555904,1,1,1,1
558,646,0,75707,457834152,1,1,1,2
558,648,0,83378,240310792,1,1,1,1
558,706,0,162177,248780288,1,1,2,1
563,736,0,305651,528486952,1,1,1,1
563,737,0,250156,249660744,1,1,1,1
578,638,0,63596,317338688,1,1,1,1
579,638,0,207072,242065208,55,1,1,1
579,697,0,387370,383290776,53,1,1,0
579,698,0,294157,448883352,53,1,1,0
579,786,0,122839,456081872,5,1,1,0
579,794,0,173968,307702736,1,1,2,1
579,797,0,449115,522997728,2,1,2,1
579,827,0,455583,458196056,2,1,2,1
579,828,0,484572,531600376,2,1,2,1
579,858,0,487661,453056168,2,1,2,1
579,859,0,407679,520621472,2,1,2,1
579,889,0,436037,394835312,2,1,2,1
579,890,0,425247,460060200,2,1,2,1
580,697,0,413540,594532672,51,1,1,0
580,786,0,136306,537347376,5,1,1,0
580,794,0,166321,387955416,1,1,2,1
580,797,0,473112,236545280,2,1,2,1
580,827,0,451174,538711704,2,1,2,1
580,828,0,502259,251572200,2,1,2,1
580,858,0,512990,535612728,2,1,2,1
580,859,0,426586,243151816,2,1,2,1
580,889,0,447501,532606448,2,1,2,1
580,890,0,445663,240004192,2,1,2,1
581,640,0,66942,311521992,1,1,2,1
581,670,0,88042,535214880,1,1,2,1
581,700,0,90209,461233976,1,1,2,1
583,584,0,201403,459170568,4,1,0,1
583,585,0,365325,532487640,3,1,1,1
583,592,0,473627,317797792,1,1,2,1
583,593,0,480845,384442328,1,1,2,1
583,621,0,460106,531455464,1,1,2,1
583,622,0,495266,246092744,1,1,2,1
583,647,0,128101,535833488,1,1,1,1
583,648,0,213064,251523416,1,1,1,1
583,649,0,273762,323034048,1,1,1,1
583,650,0,337383,394543096,1,1,2,1
583,651,0,420506,466057240,1,1,2,1
583,680,0,374235,388863496,1,1,2,1
583,681,0,418319,456895464,1,1,2,1
584,616,0,812790,238616896,6,1,2,1
584,646,0,401633,521509584,6,1,2,1
584,677,0,732013,525630248,3,1,2,1
584,678,0,393225,240544928,3,1,2,1
584,679,0,828185,307559088,3,1,2,1
584,795,0,232972,459042320,1,1,2,2
584,796,0,479331,525398928,3,1,1,1
584,826,0,544556,457162488,3,1,1,1
585,616,0,254447,526329088,7,1,2,1
585,646,0,453182,456026056,7,1,2,1
585,677,0,272973,457574960,3,1,2,1
585,708,0,1457353,451205632,2,1,3,2
586,616,0,95264,320647776,107,1,0,1
586,736,0,18038997,380719504,35,1,2,1
586,792,0,321902,525785648,1,1,2,1
586,793,0,276549,239846672,1,1,1,1
586,795,0,4672113,384521536,14,1,1,1
587,617,0,42142,457663912,41,1,0,1
587,647,0,1283100,390588872,38,1,0,1
587,648,0,291781,462845608,1,1,1,1
587,649,0,3023326,535114208,11,1,0,1
587,650,0,3162392,243261432,11,1,0,1
587,680,0,298328,526899672,10,1,1,1
588,617,0,18948,310752112,1,1,0,1
588,618,0,27254,386049848,13,1,0,1
588,680,0,183684,387789672,10,1,1,1
592,622,0,654134,314359240,91,1,0,1
592,649,0,2672613,319220344,80,1,1,1
593,621,0,2712020,241272800,87,1,2,1
593,623,0,12685,382327920,1,1,0,1
593,650,0,2606188,456743520,86,1,2,1
593,651,0,1810018,529945016,87,1,2,1
594,736,0,365071,382943104,2,1,1,1
607,638,0,41959,391865464,1,1,1,1
608,638,0,51673,534342976,1,1,1,1
609,638,0,113978,462000136,57,1,1,1
609,697,0,301375,312479080,54,1,1,0
609,698,0,202798,387547592,54,1,1,0
609,786,0,135759,319047456,5,1,1,0
609,794,0,150296,531995552,1,1,2,1
609,797,0,442210,388128976,2,1,2,1
609,827,0,440950,314711968,2,1,2,1
609,828,0,418064,389995488,2,1,2,1
609,858,0,406581,247558416,2,1,2,1
609,859,0,417969,322118808,2,1,2,1
609,889,0,429520,242981112,2,1,2,1
609,890,0,428336,318263448,2,1,2,1
611,640,0,57847,392941912,1,1,2,1
611,670,0,82529,314187104,1,1,2,1
611,700,0,88151,596320528,1,1,2,1
614,677,0,1833220,245396656,3,1,2,1
614,678,0,1908778,312974240,3,1,2,1
614,679,0,2008406,388075152,3,1,2,1
614,708,0,652805,237620768,1,1,2,1
614,736,0,849072,387655336,3,1,1,1
614,766,0,599972,314519040,2,1,1,1
614,795,0,233990,530140872,1,1,2,2
614,796,0,461446,244874120,3,1,1,1
614,826,0,513449,523742240,3,1,1,1
616,676,0,3919060,248533816,80,1,2,1
616,706,0,9552061,532864064,59,1,3,2
616,736,0,15979184,459947424,36,1,2,1
616,792,0,300011,383680728,1,1,2,1
616,793,0,268399,457402024,1,1,1,1
616,795,0,4444447,240759528,14,1,1,1
617,648,0,88389,318509560,2,1,0,1
617,649,0,1057150,394984040,3,1,1,1
617,650,0,1077380,464502864,3,1,1,1
617,681,0,150170,315864960,2,1,1,1
618,680,0,160197,394264464,10,1,1,1
619,648,0,171570,393646352,1,1,1,1
619,677,0,285343,247933248,1,1,2,1
619,680,0,152160,462795336,10,1,1,1
619,737,0,567188,536384920,1,1,2,2
619,826,0,512416,598646344,1,1,4,3
622,649,0,2122446,528358248,80,1,1,1
623,648,0,127264,600098040,1,1,1,1
637,638,0,27132,383431504,1,1,1,1
638,639,0,58975,242203512,69,1,0,1
638,668,0,52963,456616480,58,1,0,1
638,697,0,204979,252293216,54,1,1,0
638,786,0,108344,385307448,5,1,1,0
638,794,0,147454,536075136,1,1,2,1
638,797,0,411043,390788048,2,1,2,1
638,827,0,360388,321562176,2,1,2,1
638,828,0,387682,393074848,2,1,2,1
638,858,0,399089,388362424,2,1,2,1
638,859,0,393589,463031992,2,1,2,1
638,889,0,419234,385132320,2,1,2,1
638,890,0,400971,451480072,2,1,2,1
639,697,0,250584,394285664,54,1,1,0
639,727,0,326235,387827624,54,1,1,0
639,786,0,105831,462689928,5,1,1,0
639,794,0,144137,316264312,1,1,2,1
639,797,0,421040,533683712,2,1,2,1
639,816,0,83751,391772888,3,1,1,1
639,827,0,424306,461459776,2,1,2,1
639,828,0,392578,535905064,2,1,2,1
639,845,0,95142,245800088,3,1,1,1
639,846,0,90579,320589960,3,1,1,1
639,858,0,404445,454513280,2,1,2,1
639,859,0,401782,529695064,2,1,2,1
639,875,0,104679,528649728,3,1,1,1
639,889,0,413453,395336928,2,1,2,1
639,890,0,413455,461680008,2,1,2,1
643,644,0,15780,241259904,2,1,0,1
643,645,0,58925,316860448,1,1,2,1
643,646,0,157841,384902624,1,1,2,1
643,676,0,160799,246364168,1,1,2,1
644,678,0,1945132,530656104,3,1,2,1
644,679,0,2001946,237548320,3,1,2,1
644,708,0,1008407,459226584,1,1,2,1
644,734,0,78658,458743128,7,1,1,0
644,736,0,370657,240447376,3,1,0,1
644,766,0,323004,524792024,2,1,0,1
644,795,0,242885,385639328,1,1,2,2
644,796,0,421255,451036488,3,1,1,1
644,826,0,507415,389684616,3,1,1,1
645,677,0,137791,459239696,1,1,1,1
646,668,0,1112038,530742896,2,1,1,1
646,697,0,1095552,387458136,2,1,1,1
646,698,0,1048755,460959328,2,1,1,1
646,727,0,1073921,318085336,2,1,1,1
646,757,0,1076522,314643320,2,1,1,1
646,758,0,1020949,383957472,2,1,1,2
646,759,0,897671,453271088,2,1,1,1
646,760,0,888388,522588216,2,1,1,1
646,761,0,1233793,243912784,3,1,1,1
646,762,0,1185847,311847752,3,1,1,1
646,789,0,912359,528562088,2,1,1,1
646,790,0,912849,243001736,2,1,1,1
646,824,0,879521,537294600,3,1,1,1
646,825,0,874408,244581488,3,1,1,1
647,711,0,89393,393945032,1,1,1,1
647,736,0,1395476,320621968,3,1,1,1
647,737,0,1831814,392874168,29,1,2,1
647,767,0,1898136,385576920,23,1,2,1
648,708,0,463670,322274472,2,1,2,2
649,650,0,68562,316595680,88,1,0,1
649,652,0,290753,457840240,1,1,1,1
650,652,0,254033,522354096,1,1,1,1
650,711,0,3810891,314226112,11,1,2,1
651,652,0,20765,530354480,1,1,0,1
651,680,0,261469,251471776,6,1,1,1
651,681,0,13459,325390656,5,1,0,1
651,709,0,121396,467190472,4,1,1,0
668,697,0,115320,530487696,56,1,1,0
668,727,0,189718,398037056,56,1,1,0
668,786,0,71253,524882392,5,1,1,0
668,794,0,143097,327101568,1,1,2,1
668,797,0,458385,242843368,2,1,2,1
668,827,0,427796,310186736,2,1,2,1
668,828,0,369169,386867912,2,1,2,1
668,858,0,386416,394140832,2,1,2,1
668,859,0,386414,466386760,2,1,2,1
668,889,0,409051,390523328,2,1,2,1
668,890,0,410898,465701720,2,1,2,1
674,677,0,1997158,535635328,3,1,2,1
674,678,0,1994373,243037016,3,1,2,1
674,679,0,2062831,316545776,3,1,2,1
674,680,0,2183564,390056496,3,1,2,1
674,681,0,2214419,463565768,3,1,2,1
674,708,0,716977,535764512,1,1,2,1
674,795,0,443426,459813848,2,1,2,1
674,796,0,549552,527680560,4,1,1,1
674,826,0,633286,395350200,4,1,1,1
676,706,0,15145296,462338856,78,1,0,1
676,792,0,491018,246829248,2,1,1,1
676,793,0,435373,314684864,2,1,0,1
677,736,0,226202,249148328,2,1,2,1
677,737,0,1868412,321391848,33,1,2,1
677,767,0,1871110,254657248,25,1,2,1
678,708,0,2062081,459912424,61,1,0,1
680,826,0,445606,314876648,1,1,4,3
681,826,0,716689,250059120,1,1,4,3
697,756,0,286055,460730736,60,1,1,0
697,757,0,151005,535385720,60,1,1,0
697,794,0,126504,242510136,1,1,1,1
697,797,0,409045,458429808,2,1,2,1
697,827,0,409604,326947184,2,1,2,1
697,828,0,370578,393293568,2,1,2,1
697,858,0,375977,323572480,2,1,2,1
697,859,0,382375,396039648,2,1,2,1
697,889,0,381526,384507288,2,1,2,1
697,890,0,381764,459270360,2,1,2,1
698,756,0,298006,458669200,58,1,1,0
698,797,0,404503,393618584,2,1,2,1
698,827,0,423282,322049960,2,1,2,1
698,828,0,364578,388868616,2,1,2,1
698,858,0,382396,323561104,2,1,2,1
698,859,0,377212,389713984,2,1,2,1
698,889,0,421875,317915304,2,1,2,1
698,890,0,395824,392466608,2,1,2,1
702,703,0,15794,468089912,1,1,0,1
702,704,0,41774,534629064,1,1,0,1
702,734,0,50273,462717632,1,1,0,1
703,704,0,22973,323590064,1,1,0,1
703,734,0,29088,246257544,1,1,0,1
704,706,0,575317,244492624,1,1,0,1
704,708,0,732744,388181600,1,1,2,1
704,736,0,1588245,539473504,4,1,1,2
704,766,0,1260742,464786304,3,1,1,2
704,795,0,423766,322334000,2,1,2,1
705,706,0,401058,389486336,1,1,0,1
706,792,0,347534,457837080,1,1,1,1
706,793,0,310443,532915832,1,1,0,1
706,797,0,680376,457984520,2,1,1,1
707,792,0,1180733,390816200,3,1,1,1
707,793,0,947680,465814376,3,1,0,1
708,767,0,93983,317376024,3,1,1,1
709,711,0,2475338,239216616,2,1,2,1
727,797,0,360087,398660840,2,1,2,1
727,827,0,342267,389067760,2,1,2,1
727,828,0,362245,456923616,2,1,2,1
727,858,0,372816,319315400,2,1,2,1
727,859,0,362645,393561840,2,1,2,1
727,889,0,390733,316960472,2,1,2,1
727,890,0,386057,390671344,2,1,2,1
730,792,0,62498,254561240,1,1,1,1
733,734,0,19008,320460608,8,1,0,1
733,796,0,2018811,254039904,4,1,2,1
733,826,0,1508864,535319528,4,1,1,1
734,736,0,1294257,250569256,4,1,0,1
734,766,0,1073172,540312904,3,1,0,1
734,795,0,314519,462392552,2,1,1,1
736,757,0,576438,463626960,1,1,2,1
736,758,0,548158,531017472,1,1,2,2
736,759,0,538408,245916000,1,1,2,1
736,760,0,522455,313318848,1,1,2,1
736,761,0,478007,388203248,1,1,2,1
736,762,0,480810,455583144,1,1,2,1
736,789,0,525964,524740304,1,1,2,1
736,790,0,518144,597622208,1,1,2,1
736,792,0,279009,326080464,1,1,2,1
736,793,0,183862,398953760,1,1,2,1
736,824,0,170372,458225440,1,1,2,1
736,825,0,148291,532253088,1,1,2,1
737,738,0,37930,315949664,1,1,0,1
737,761,0,773451,462222056,3,1,2,1
737,762,0,788598,535320392,3,1,2,1
737,792,0,659501,462266960,3,1,2,1
737,793,0,583849,536629704,3,1,2,1
737,824,0,551133,534243784,3,1,2,1
756,766,0,366313,324666232,2,1,4,3
757,758,0,49941,598163880,56,1,1,1
757,759,0,370804,253579568,52,1,1,1
757,766,0,468559,392853216,3,1,3,2
757,789,0,402767,244314416,54,1,1,1
758,760,0,665350,390954960,50,1,1,1
758,761,0,690585,464468720,50,1,1,1
758,762,0,1051326,537974248,48,1,1,1
758,766,0,410907,458173320,3,1,3,2
758,790,0,361681,318038312,52,1,1,1
758,792,0,1141102,464014128,48,1,1,1
758,794,0,85217,251127568,1,1,1,1
759,762,0,454428,538194480,45,1,1,0
759,766,0,375719,463171888,3,1,3,3
759,788,0,56452,531605680,9,1,1,1
759,792,0,512806,463054488,45,1,1,0
760,766,0,313530,385356560,3,1,3,2
760,788,0,203396,464082920,15,1,1,0
760,790,0,58957,252084040,63,1,1,1
760,792,0,514078,391958128,57,1,1,1
760,794,0,135660,539202416,2,1,3,2
761,762,0,51149,388055928,61,1,1,1
761,766,0,295429,318864008,3,1,3,2
761,788,0,233760,388264584,15,1,1,0
761,790,0,119442,531106256,63,1,1,0
761,792,0,206057,254625896,60,1,1,1
761,794,0,107363,397480064,2,1,3,2
762,766,0,305178,461639648,3,1,3,2
762,788,0,323024,534196200,15,1,1,0
762,790,0,395201,316647728,60,1,1,0
762,794,0,116300,241164768,2,1,3,2
763,796,0,1904373,461596272,4,1,2,1
763,826,0,1451741,393177088,4,1,1,1
766,797,0,262067,460504120,1,1,1,1
786,789,0,113178,325096720,2,1,1,1
786,792,0,223879,541636680,2,1,1,1
786,793,0,271709,249028320,2,1,1,1
786,823,0,181653,534365984,1,1,2,2
786,824,0,292213,241891808,2,1,1,1
786,825,0,310718,317175384,2,1,1,1
786,826,0,350744,384930264,2,1,1,1
788,790,0,65737,248055864,6,1,1,0
788,793,0,334949,458584224,5,1,2,1
788,823,0,275420,325816016,3,1,2,1
789,790,0,60285,602825128,57,1,0,1
789,792,0,607879,325699752,50,1,1,1
790,794,0,140514,393131592,2,1,3,2
792,797,0,246353,389246664,3,1,2,1
792,825,0,1324492,534251888,62,1,2,1
792,828,0,401144,392027456,3,1,2,1
792,849,0,94607,385649376,1,1,1,1
792,850,0,70006,460738360,4,1,1,0
792,851,0,76562,528311760,4,1,1,0
792,856,0,754064,530129864,1,1,1,1
792,857,0,656879,596631112,1,1,0,1
792,858,0,624626,251749960,3,1,4,3
792,859,0,652640,323043432,3,1,4,3
792,878,0,173605,256584720,2,1,2,1
792,879,0,107577,328462608,2,1,1,1
792,886,0,678761,464129248,1,1,1,1
792,887,0,560914,537074216,1,1,0,1
792,889,0,690225,324798736,3,1,4,3
792,890,0,778409,397750088,3,1,4,3
793,795,0,616837,464095120,28,1,1,0
793,797,0,231872,245802392,3,1,2,1
793,825,0,966885,389728224,66,1,2,1
793,828,0,296419,244168360,3,1,2,1
793,849,0,115602,250645936,1,1,1,1
793,850,0,128683,324360136,3,1,1,0
793,851,0,83855,390710784,3,1,1,0
793,856,0,771254,392911792,1,1,1,1
793,857,0,696420,459264960,1,1,0,1
793,858,0,556434,532977272,3,1,4,3
793,859,0,637724,247912688,3,1,4,3
793,878,0,203339,461706976,2,1,2,1
793,879,0,121949,536466168,2,1,1,1
793,886,0,736437,312350504,1,1,1,1
793,887,0,605200,387544792,1,1,0,1
793,889,0,661010,530390688,3,1,4,3
793,890,0,710199,598067760,3,1,4,3
794,795,0,151430,536967560,2,1,1,0
794,824,0,15949,388015896,4,1,0,1
794,825,0,40377,462577272,3,1,1,0
794,826,0,76251,537128216,3,1,1,0
795,824,0,564438,461497168,39,1,1,0
796,821,0,235729,465735400,1,1,1,1
796,822,0,196483,538925160,1,1,1,1
796,823,0,509045,253600736,26,1,1,0
796,856,0,147031,391283456,2,1,0,1
796,886,0,170061,326164888,2,1,0,1
796,887,0,152005,392506152,2,1,0,1
802,832,0,13680,319771544,1,1,0,1
821,824,0,51113,257525464,1,1,2,1
821,825,0,125969,323303040,1,1,2,1
821,827,0,458814,469478200,1,1,0,1
821,856,0,578597,329312888,1,1,1,1
821,857,0,491745,395091328,1,1,0,1
821,878,0,104954,463984752,3,1,2,1
821,879,0,66642,531178312,3,1,1,1
821,886,0,546553,257676840,1,1,1,1
821,887,0,387836,324396952,1,1,0,1
822,824,0,47255,247792488,1,1,2,1
822,825,0,100124,315745040,1,1,2,1
822,827,0,531685,459206624,1,1,0,1
822,849,0,80654,531899928,1,1,1,1
822,850,0,69173,246845104,4,1,1,0
822,851,0,57406,313660112,4,1,1,0
822,856,0,695353,316060752,1,1,1,1
822,857,0,588299,388512912,1,1,0,1
822,878,0,157594,398090208,2,1,2,1
822,879,0,96576,463690728,2,1,1,1
822,886,0,615272,250967088,1,1,1,1
822,887,0,503769,317885792,1,1,0,1
824,825,0,55839,391286600,69,1,1,1
824,826,0,483625,463774832,63,1,1,1
824,828,0,145455,251734592,3,1,1,0
824,858,0,360176,534414576,3,1,3,2
824,859,0,408692,241673880,3,1,3,2
824,889,0,462562,529538984,3,1,3,2
824,890,0,492516,597868864,3,1,3,2
825,828,0,103367,320609160,3,1,1,0
825,858,0,290202,242721848,3,1,3,2
825,859,0,335678,315822120,3,1,3,2
825,889,0,380990,245522216,3,1,3,2
825,890,0,419930,312248544,3,1,3,2
826,827,0,48628,253732880,4,1,0,1
826,857,0,31599,535440264,1,1,0,1
826,886,0,106105,392617736,2,1,0,1
826,887,0,84787,464865840,2,1,0,1
827,856,0,57680,461205608,1,1,0,1
827,857,0,10358,535553128,1,1,0,1
849,878,0,42671,248911160,2,1,1,1
849,879,0,12240,316208584,2,1,0,1
850,856,0,549883,324227776,1,1,1,1
850,857,0,565082,390110024,1,1,0,1
850,878,0,58629,396479032,3,1,1,1
850,879,0,16317,463576192,3,1,0,1
850,886,0,486701,246638152,1,1,1,1
850,887,0,352629,314297536,1,1,0,1
851,856,0,588394,393108944,1,1,1,1
851,857,0,583116,460957440,1,1,0,1
851,878,0,98896,462034992,3,1,2,1
851,879,0,58240,536912960,3,1,1,1
851,886,0,526187,251750144,1,1,1,1
851,887,0,387652,326203056,1,1,0,1
878,886,0,385865,326240840,1,1,1,1
878,887,0,349208,401105880,1,1,0,1
879,886,0,375868,251551240,1,1,1,1
879,887,0,337190,326313152,1,1,0,1
