R1,R2,QT,PT,MEM,STD,NSTD,STDSEG,NOTSTDSEG
620,628,0,44890,495349576,1,2,4,2
620,643,0,54112,368600104,1,2,2,3
620,674,0,56963,238272704,1,2,2,2
620,675,0,84842,303098328,2,2,2,2
620,706,0,66226,559459152,1,2,5,5
620,717,0,76851,559793184,1,2,4,2
620,735,0,81641,294711440,1,2,2,2
620,736,0,95301,359544008,1,2,5,5
620,737,0,44897,424376792,1,2,0,2
620,746,0,88296,294928216,1,2,4,4
620,747,0,65534,359574720,1,2,4,3
620,765,0,50966,431393048,1,2,2,2
621,629,0,64169,366519968,1,2,5,4
621,676,0,58716,229690168,1,2,4,3
621,687,0,59525,229866512,1,2,3,4
621,716,0,52416,302238976,1,2,3,3
621,737,0,28895,237195104,1,2,0,2
621,742,0,63388,228467608,1,2,6,5
621,765,0,84456,294578088,3,2,1,1
621,766,0,89183,359408120,4,2,2,1
621,770,0,260634,239021600,33,2,1,2
621,775,0,56499,230251760,1,2,2,2
621,796,0,59626,497798016,1,2,4,5
622,678,0,67119,495079192,1,2,2,3
622,679,0,111379,560006392,4,2,2,2
622,739,0,59385,495873904,2,2,2,2
622,743,0,37947,429458216,1,2,2,2
622,744,0,38767,494287592,1,2,0,2
622,769,0,56352,303085416,2,2,2,2
623,629,0,59565,228098872,1,2,5,4
623,677,0,85983,495560912,1,2,14,13
623,740,0,53883,300339624,1,2,2,3
623,765,0,115721,494754632,1,2,1,2
624,645,0,50757,560698664,1,2,1,2
624,646,0,84927,238612592,1,2,4,4
624,677,0,105643,494640288,1,2,14,14
624,678,0,95178,559473152,1,2,13,15
624,679,0,88947,237367864,1,2,12,12
624,709,0,54153,424137096,1,2,3,2
624,711,0,48630,561005680,1,2,3,5
624,715,0,38232,433302440,1,2,2,3
624,719,0,46324,359390360,1,2,3,4
624,775,0,49892,430319752,1,2,5,4
625,645,0,86539,495367536,1,2,3,3
625,646,0,70944,560198680,1,2,5,4
625,677,0,101241,430395296,1,2,13,12
625,678,0,82911,495133808,1,2,11,12
625,712,0,64399,560701232,1,2,3,5
625,745,0,48203,560122472,1,2,2,2
625,775,0,55729,359053480,1,2,6,6
625,778,0,45460,560755704,1,2,3,5
626,679,0,56906,430971672,1,2,2,4
626,710,0,72982,293797840,1,2,3,3
626,744,0,50962,359119992,1,2,5,4
626,776,0,47467,294505664,1,2,1,3
626,804,0,66357,302579072,1,2,3,4
627,713,0,67872,294730944,1,2,3,2
627,744,0,50342,497154184,1,2,5,6
627,749,0,57800,495756904,1,2,3,3
627,777,0,39141,496501352,1,2,3,2
628,652,0,42538,365922616,1,2,0,2
628,654,0,52858,495589864,2,2,2,3
628,681,0,56679,432251736,1,2,0,2
628,684,0,54972,293613376,1,2,2,2
628,714,0,83549,431939352,1,2,6,5
628,775,0,71826,494293360,1,2,3,4
628,776,0,49663,559028560,1,2,3,3
628,777,0,44092,236952048,1,2,3,2
629,749,0,55110,237460992,3,2,1,2
629,775,0,56426,496688072,1,2,5,6
629,777,0,48346,300805560,1,2,2,4
629,778,0,57177,365635584,2,2,2,3
633,642,0,75836,294248136,1,2,7,5
633,643,0,79777,366074368,1,2,7,6
633,679,0,75931,559775824,1,2,3,3
633,762,0,88928,229344128,1,2,0,2
633,763,0,90520,294079376,1,2,2,2
633,764,0,104017,366007296,1,2,1,2
633,788,0,101166,496282688,1,2,5,6
633,792,0,124081,368658976,1,2,8,9
633,815,0,73501,432967352,3,2,1,1
633,816,0,107416,497800808,3,2,1,1
633,822,0,109847,560233112,1,2,4,5
633,846,0,122653,302729608,3,2,2,2
634,638,0,61359,433174536,11,2,2,0
634,639,0,96673,497819552,11,2,2,0
634,642,0,59365,366156712,1,2,6,4
634,643,0,68763,430801208,1,2,6,5
634,666,0,31016,494869360,2,2,1,2
634,679,0,75221,237608464,1,2,3,4
634,765,0,114159,495707936,1,2,9,9
635,639,0,109520,496295824,14,2,1,1
635,671,0,117647,433257888,8,2,2,1
635,673,0,256719,230149408,8,2,1,1
635,680,0,118354,304127232,1,2,6,6
636,680,0,116004,238298160,1,2,5,5
636,709,0,88933,366183304,1,2,8,8
636,710,0,95524,431016312,1,2,6,5
636,796,0,106726,300761032,1,2,3,3
636,824,0,96856,302854624,1,2,9,8
636,825,0,98239,367688616,1,2,9,8
636,826,0,101620,432521104,1,2,9,7
637,672,0,73701,303876760,15,2,2,0
637,707,0,133259,431992688,1,2,2,2
637,709,0,79760,235709400,1,2,8,8
637,710,0,119165,300445896,1,2,6,5
638,707,0,118849,237656808,1,2,2,2
638,709,0,77244,367132928,2,2,2,1
639,703,0,46046,432213944,1,2,2,3
639,707,0,83663,365530984,1,2,2,2
639,709,0,81854,495008984,2,2,2,1
639,732,0,57831,560081304,1,2,2,3
639,733,0,56397,237984368,1,2,2,2
639,762,0,63727,359843120,1,2,4,3
639,763,0,58430,424674168,1,2,6,5
639,764,0,93644,496792744,1,2,6,7
639,796,0,93064,431404376,1,2,7,8
640,670,0,16000,497137640,11,2,2,0
640,700,0,69934,294527512,10,2,2,2
640,701,0,54036,366346584,4,2,2,1
640,702,0,58501,430983424,4,2,2,1
640,706,0,50874,302906440,1,2,0,2
640,737,0,56118,559884840,1,2,2,2
640,767,0,63847,360159776,1,2,2,3
640,797,0,69694,497323080,1,2,2,3
641,645,0,39739,239164248,1,2,2,4
641,708,0,83167,431527712,2,2,2,3
641,713,0,71778,368665960,1,2,5,5
641,732,0,53393,560040440,1,2,4,3
641,735,0,79104,367458752,3,2,2,1
641,739,0,103221,300940024,1,2,8,7
641,762,0,60567,366232752,1,2,5,4
641,763,0,78357,431065376,1,2,7,6
641,765,0,45860,560732584,1,2,3,3
642,650,0,48517,495262216,1,2,2,2
642,675,0,52953,303149928,8,2,1,1
642,676,0,60824,367888912,6,2,1,1
643,653,0,40452,497310400,1,2,0,2
643,678,0,456017,366152432,60,2,2,2
643,762,0,105723,433583976,11,2,3,2
643,767,0,44708,431486496,1,2,2,3
643,794,0,56694,367732568,1,2,5,4
643,830,0,79333,230328424,1,2,1,2
644,657,0,98584,561322280,1,2,11,9
644,717,0,92750,497189280,1,2,5,5
644,735,0,49881,238253088,1,2,1,2
644,737,0,37419,367918648,1,2,0,2
644,739,0,61611,497584616,3,2,2,1
644,765,0,48439,431684984,1,2,0,2
644,798,0,63979,431320632,1,2,2,2
645,687,0,43336,432078120,1,2,0,2
645,705,0,215435,497792928,48,2,1,2
645,735,0,139568,302527072,33,2,1,2
645,738,0,58958,496742024,2,2,3,2
645,741,0,53505,365611144,1,2,8,8
645,769,0,48046,368649864,1,2,4,3
645,770,0,55474,433575776,1,2,0,2
645,787,0,85181,496838096,1,2,9,7
645,788,0,74764,561481944,1,2,8,6
645,789,0,71986,239429376,1,2,7,5
645,790,0,80681,304073640,1,2,6,4
645,791,0,57526,368717888,1,2,4,3
645,797,0,53453,431690784,1,2,5,4
645,816,0,117644,229500112,1,2,9,8
645,817,0,109517,294239480,1,2,9,7
645,821,0,64403,560474256,1,2,4,3
645,822,0,53631,238294360,1,2,4,2
645,845,0,95753,303971288,1,2,9,7
645,875,0,100451,496518016,1,2,9,7
646,672,0,54307,496597376,1,2,2,2
646,687,0,54489,431364280,1,2,3,4
646,705,0,263599,498564720,44,2,1,1
646,717,0,82999,230832584,1,2,8,9
646,764,0,53190,430724472,1,2,2,2
646,767,0,74299,238177056,2,2,2,2
646,770,0,96789,432792512,2,2,0,2
646,794,0,77533,229723032,2,2,2,2
646,795,0,80204,294553248,3,2,0,2
646,796,0,51668,366586776,1,2,4,4
647,717,0,80294,498188200,1,2,7,8
647,797,0,33829,366205944,1,2,1,3
648,658,0,112975,497181752,1,2,9,9
648,687,0,61618,235324584,1,2,4,5
648,713,0,53085,495902544,2,2,3,2
648,747,0,76773,561154216,1,2,4,3
648,768,0,44763,496445584,1,2,3,2
649,658,0,101031,300940488,1,2,9,9
649,712,0,76605,229807112,3,2,2,2
649,713,0,116321,294638144,3,2,3,2
649,714,0,78731,366672200,2,2,3,2
649,747,0,73924,365939424,1,2,4,3
650,658,0,99352,367287296,1,2,7,7
650,674,0,40505,366154368,1,2,1,2
650,705,0,84292,230378792,2,2,2,3
650,706,0,81473,295212712,1,2,5,5
650,735,0,63117,368544424,2,2,1,2
650,736,0,62884,433188376,1,2,5,5
650,744,0,45409,238892272,1,2,2,2
650,745,0,30965,303727120,1,2,0,2
650,764,0,50904,495351096,1,2,2,2
650,796,0,63603,431521808,1,2,4,3
651,658,0,138543,432254984,1,2,6,7
651,679,0,30114,366369736,1,2,0,2
651,745,0,35031,366661456,1,2,1,3
651,765,0,72077,229329928,3,2,1,1
651,767,0,55816,366000392,1,2,2,2
651,772,0,58653,302731840,2,2,1,2
651,777,0,65504,301014784,1,2,1,2
651,831,0,68313,231135648,3,2,2,2
652,744,0,47564,239177592,1,2,2,3
652,765,0,72455,560211232,1,2,1,3
652,766,0,66891,238197424,1,2,4,4
652,774,0,34201,430871336,1,2,1,2
652,798,0,47019,560729040,1,2,5,4
653,677,0,81515,433266272,1,2,11,11
653,678,0,67478,497964976,1,2,10,12
653,709,0,61924,367503328,2,2,2,3
653,717,0,50632,560317544,1,2,5,5
653,739,0,42015,561068880,1,2,2,3
653,765,0,85767,433728888,1,2,3,4
653,766,0,64912,498373256,1,2,3,3
653,800,0,48946,229557184,1,2,3,3
654,658,0,41824,496201536,1,2,5,5
654,679,0,42962,425095656,1,2,1,2
654,709,0,74582,230042936,2,2,2,3
654,739,0,46798,368641272,1,2,2,3
654,743,0,42022,294632272,1,2,2,3
654,770,0,67440,238430560,1,2,7,5
654,775,0,50292,230110496,1,2,3,3
655,659,0,32397,302950488,1,2,1,3
655,679,0,40545,560554448,1,2,1,2
655,719,0,52212,295735288,3,2,2,3
655,770,0,57264,368217504,1,2,5,5
655,772,0,35916,497938736,1,2,4,4
655,775,0,39283,366317352,1,2,4,3
655,800,0,54271,561391192,1,2,5,3
655,806,0,58426,230657176,1,2,8,7
656,740,0,50043,294842736,1,2,6,4
656,741,0,58094,366772776,1,2,6,4
656,742,0,43680,431510584,1,2,6,4
656,772,0,41331,231095240,1,2,4,4
656,778,0,91008,239347648,3,2,1,2
656,805,0,99792,229401128,1,2,5,6
657,713,0,48859,304287312,1,2,4,3
657,745,0,71565,239359104,1,2,4,3
657,777,0,42465,560703504,2,2,1,2
657,778,0,58660,238506880,3,2,1,1
658,680,0,68949,239640176,1,2,6,5
658,774,0,60400,295396576,1,2,5,6
658,776,0,34760,431860208,1,2,2,3
659,680,0,67629,497144232,1,2,3,5
659,684,0,49460,369549000,1,2,2,3
659,776,0,40311,295819936,1,2,2,3
663,674,0,107560,360664680,1,2,4,4
663,755,0,41767,240030512,3,2,2,1
663,787,0,69680,560087592,2,2,1,1
663,816,0,85293,295848256,6,2,1,1
666,697,0,49229,295971368,22,2,3,1
666,762,0,117026,230820928,1,2,12,12
666,797,0,133653,366944000,1,2,15,13
666,824,0,89080,303031008,1,2,8,8
666,825,0,95276,367864568,1,2,8,8
666,826,0,95773,432706400,1,2,8,7
667,675,0,99169,366496416,1,2,3,2
667,703,0,89417,368801760,1,2,11,11
667,732,0,98591,497424520,1,2,12,12
667,733,0,93244,562066968,1,2,12,12
667,763,0,100249,366243712,1,2,13,12
667,875,0,51782,497165488,2,2,4,3
668,675,0,98766,367204584,1,2,3,2
668,701,0,41167,238695040,1,2,4,2
668,702,0,44394,303528120,1,2,4,2
669,673,0,49624,499268472,1,2,4,5
669,674,0,58933,231213976,1,2,5,6
669,675,0,74470,296045240,1,2,2,2
669,701,0,36498,561108008,2,2,2,1
669,702,0,49323,239020528,2,2,2,1
669,764,0,83363,360769064,1,2,5,5
670,674,0,68878,433827768,5,2,2,2
670,700,0,34382,361342296,23,2,0,2
670,704,0,35655,240241000,1,2,0,2
670,705,0,43045,304885624,1,2,0,2
670,796,0,93409,498549256,1,2,8,8
670,797,0,81330,230501624,1,2,6,5
670,798,0,80620,295334712,1,2,7,5
671,702,0,22239,295970272,1,2,2,2
671,714,0,67647,360758208,1,2,5,4
671,733,0,44961,498985272,2,2,2,2
671,738,0,64339,496809168,1,2,1,2
671,764,0,103565,368839416,1,2,7,8
671,766,0,62817,498317728,1,2,3,4
672,701,0,24739,302928608,2,2,2,2
672,733,0,48014,240380864,2,2,3,2
672,764,0,67383,496858152,1,2,8,8
672,766,0,61862,239421968,1,2,3,4
673,682,0,78526,562005544,1,2,2,4
673,683,0,94419,239637584,1,2,3,5
673,715,0,57518,561835928,1,2,4,5
673,740,0,42823,367971832,1,2,0,2
673,762,0,163556,368366344,23,2,3,1
673,767,0,49428,366918656,1,2,3,3
673,768,0,54540,431846984,1,2,3,4
673,793,0,60489,240167704,1,2,6,5
673,797,0,74892,498746568,1,2,5,5
674,717,0,70732,296778168,1,2,6,4
674,771,0,49424,229742064,1,2,3,4
674,795,0,44922,361134384,1,2,2,2
674,797,0,75918,497605312,1,2,5,5
674,829,0,97435,431544672,1,2,7,6
674,831,0,77160,561018272,1,2,1,3
675,742,0,50938,369254632,1,2,2,2
675,787,0,80379,433085712,1,2,9,7
675,788,0,66491,497730992,1,2,8,6
675,789,0,65939,229762152,1,2,7,5
675,790,0,50579,301694144,1,2,6,4
675,791,0,50834,366435888,1,2,4,4
675,797,0,55806,368130992,2,2,2,2
675,816,0,112154,560978368,1,2,9,8
675,817,0,84896,238886464,1,2,9,7
675,821,0,45528,497843472,1,2,4,3
675,822,0,48792,229870888,1,2,4,2
675,845,0,89551,295949056,1,2,9,7
675,875,0,96284,434520712,1,2,9,7
676,717,0,94933,369002480,4,2,2,1
676,718,0,70293,433929664,1,2,7,9
676,746,0,79615,493667368,1,2,7,7
676,765,0,149130,298766384,10,2,0,2
677,765,0,52360,425618808,2,2,0,2
677,796,0,37424,302160368,1,2,2,2
678,705,0,75842,497994192,3,2,2,2
678,736,0,45882,370079792,2,2,1,2
678,737,0,57572,435007328,13,2,2,0
678,748,0,84424,435498008,1,2,9,10
678,765,0,58522,497048008,1,2,2,3
678,766,0,47695,561689752,2,2,1,2
678,800,0,43535,239162576,1,2,2,2
679,705,0,132090,499349040,3,2,2,2
679,736,0,48245,369320776,2,2,1,2
679,748,0,101293,432810376,1,2,9,9
679,765,0,59169,496116608,1,2,2,3
679,768,0,139987,304033440,13,2,1,2
679,797,0,51525,425852936,1,2,1,2
679,798,0,54800,497679680,3,2,1,2
680,736,0,61873,305157856,2,2,1,2
680,743,0,34680,426071936,1,2,0,2
680,764,0,59645,367348088,1,2,5,3
680,776,0,32203,430918688,1,2,5,4
681,708,0,45667,498452840,1,2,2,2
681,764,0,52122,231820208,1,2,2,3
681,768,0,29788,498344624,1,2,1,2
681,777,0,54619,361480600,1,2,0,2
681,796,0,47021,497895784,1,2,3,4
681,830,0,105729,229963120,10,2,3,1
681,831,0,57295,302103344,3,2,2,2
682,688,0,49709,433496472,1,2,0,2
682,743,0,35625,435121112,1,2,2,2
682,747,0,43905,361142352,1,2,1,2
682,748,0,58666,425784944,1,2,2,3
683,707,0,76125,360602064,1,2,4,4
683,746,0,65828,369656832,1,2,1,2
683,748,0,52629,499323248,1,2,2,3
683,765,0,66606,561103552,1,2,6,4
683,770,0,129994,497932752,7,2,3,1
683,771,0,49207,229960992,1,2,4,3
683,773,0,60454,366916280,3,2,2,2
684,709,0,65111,499557240,1,2,1,2
684,739,0,55357,303797376,1,2,1,2
684,743,0,38908,230302688,2,2,2,1
684,770,0,65285,562896712,1,2,7,7
684,772,0,55418,305691712,1,2,3,4
684,776,0,42922,232184632,1,2,2,3
684,803,0,30361,560973256,1,2,0,2
685,709,0,63877,495263992,1,2,1,2
685,799,0,64526,239278704,1,2,7,7
685,835,0,60550,434683288,1,2,8,7
685,836,0,65171,499326752,1,2,8,8
686,719,0,45955,303904416,3,2,2,2
686,770,0,87065,426034224,1,2,13,12
686,778,0,45042,230747840,1,2,1,2
686,798,0,79891,433664008,1,2,8,8
686,799,0,101788,498307160,1,2,15,14
686,800,0,126897,230343744,1,2,13,12
686,833,0,56869,230509848,1,2,8,6
686,835,0,62656,367464112,1,2,7,6
686,836,0,42346,432297384,1,2,7,7
687,770,0,85621,239822760,1,2,3,2
687,803,0,53850,239302984,1,2,6,6
687,806,0,59689,433642528,1,2,8,8
687,807,0,42527,498380248,1,2,2,2
687,832,0,56421,361201600,1,2,1,2
687,836,0,51987,240808000,1,2,5,5
688,770,0,77626,368965792,1,2,3,2
688,804,0,46221,435708504,1,2,4,4
689,774,0,67194,366976400,1,2,3,3
689,806,0,46466,302419776,1,2,4,4
689,807,0,45290,367250048,1,2,3,4
689,835,0,74059,370601776,1,2,6,7
689,836,0,63507,435433264,1,2,5,6
694,754,0,38054,563129032,10,2,2,0
694,755,0,32764,241093504,3,2,2,0
694,785,0,41605,431674904,10,2,2,0
694,816,0,54918,302378904,7,2,2,0
694,846,0,68651,435397280,7,2,2,0
697,797,0,180391,370335240,1,2,13,13
697,825,0,86258,432638720,1,2,7,8
697,826,0,89598,497369256,1,2,7,7
699,729,0,20810,231935000,7,2,2,1
699,765,0,69200,431911368,2,2,2,1
699,766,0,59401,496651416,1,2,7,5
700,704,0,44400,434782520,1,2,2,2
700,705,0,53574,499615280,1,2,2,2
700,730,0,25008,368042256,5,2,2,1
700,760,0,25022,498447480,5,2,2,0
700,761,0,37631,230550760,3,2,2,0
700,796,0,81256,360959840,1,2,7,7
700,797,0,65080,433075568,1,2,5,6
700,798,0,64220,497905360,1,2,4,4
701,736,0,57430,368634544,1,2,3,3
701,796,0,107846,361602928,1,2,7,7
702,736,0,49287,305601376,1,2,3,3
703,710,0,60698,296855392,1,2,0,2
703,712,0,77237,426524360,1,2,5,4
703,733,0,34406,368015792,55,2,2,0
703,741,0,51706,498438192,1,2,2,2
703,768,0,53616,497086224,1,2,2,4
703,774,0,64262,499176224,1,2,4,4
703,775,0,77028,230910568,1,2,4,4
703,799,0,116192,361769616,2,2,4,4
704,708,0,46509,305604296,3,2,2,1
704,710,0,47506,434892232,1,2,1,3
704,734,0,28847,237475976,4,2,0,2
704,767,0,73068,231222744,2,2,2,2
704,768,0,42537,296056112,1,2,1,3
705,712,0,63892,303722912,1,2,7,5
705,734,0,44964,305514984,7,2,2,2
705,769,0,51407,435071672,1,2,4,3
705,772,0,66877,296443840,1,2,4,5
705,787,0,74145,561553288,1,2,9,8
705,788,0,69809,239525560,1,2,8,7
705,789,0,56248,304264256,1,2,7,6
705,790,0,51678,369003232,1,2,6,5
705,791,0,42412,433742320,1,2,4,5
705,816,0,79428,302666032,1,2,9,9
705,817,0,76072,367489784,1,2,9,8
705,821,0,45291,239912512,1,2,4,3
705,822,0,38693,304739952,1,2,4,3
705,845,0,86257,370849104,1,2,9,8
705,875,0,83293,562457088,1,2,9,8
707,742,0,61717,497201104,2,2,2,3
707,765,0,50670,561804992,2,2,2,2
707,771,0,34582,231369720,1,2,1,3
707,798,0,41790,563025128,1,2,3,4
708,715,0,60222,432675792,2,2,1,2
708,716,0,52062,497414344,1,2,3,3
708,736,0,36283,361142608,1,2,2,2
708,742,0,26783,370284448,1,2,0,2
708,766,0,46417,499465280,1,2,3,4
708,772,0,38091,561933056,1,2,4,5
708,773,0,38903,239683376,1,2,3,3
708,774,0,31863,304327592,1,2,4,3
708,826,0,56826,498592512,1,2,2,3
708,828,0,48858,241249272,1,2,2,2
709,735,0,59797,497556672,1,2,3,3
709,773,0,60830,434938992,2,2,2,3
709,796,0,64309,499211848,1,2,3,3
709,800,0,49591,432992400,1,2,0,2
709,831,0,62031,302572320,1,2,2,2
710,737,0,46636,369144240,2,2,0,2
710,748,0,98212,370208704,1,2,4,6
711,738,0,35443,500411880,1,2,3,4
711,743,0,27133,498823088,1,2,1,2
711,774,0,30210,361242512,1,2,4,3
711,831,0,55246,497958200,3,2,1,2
712,800,0,36568,239984280,1,2,0,2
713,739,0,108077,501084720,4,2,2,2
713,766,0,72108,496604832,1,2,4,6
713,767,0,75160,561337152,1,2,3,3
713,775,0,38080,367270992,1,2,0,2
713,803,0,49671,371302272,1,2,0,2
714,766,0,112796,367792320,1,2,4,4
714,767,0,79685,432530832,1,2,4,4
714,772,0,50628,369497672,2,2,1,2
714,773,0,45275,434237352,2,2,1,2
714,832,0,57444,361438816,1,2,2,2
715,719,0,72691,305265840,1,2,3,4
715,743,0,38445,434294880,1,2,3,3
715,766,0,74686,498407032,1,2,3,3
715,767,0,90092,237819816,1,2,5,5
716,749,0,26838,230728824,1,2,0,2
716,773,0,53095,361568320,1,2,2,3
716,778,0,41777,305791464,1,2,2,2
716,805,0,52282,296486768,1,2,3,4
716,832,0,47237,239851576,2,2,4,2
717,744,0,57392,302737152,1,2,2,2
717,771,0,40874,239971088,1,2,0,2
718,742,0,91033,497912832,1,2,6,5
718,832,0,82708,240140032,1,2,2,2
718,833,0,70384,305062872,1,2,2,2
718,834,0,66056,369986120,1,2,2,2
719,740,0,99662,240636832,3,2,2,2
719,742,0,247651,370304232,6,2,2,2
719,744,0,75054,499970744,1,2,2,2
719,745,0,60832,231984416,1,2,4,3
719,806,0,60284,240297504,4,2,2,2
719,862,0,86422,306565848,1,2,7,7
719,863,0,131563,371397296,2,2,2,2
719,864,0,82372,436228512,4,2,2,2
724,788,0,158287,497653728,4,2,2,1
724,793,0,153393,434238552,3,2,3,2
726,789,0,90323,231214096,1,2,4,4
726,790,0,49653,303249176,1,2,4,4
727,796,0,128483,433948320,1,2,3,3
727,825,0,86354,500312976,1,2,7,6
727,826,0,100549,232041368,1,2,7,5
729,789,0,41459,305647832,2,2,2,1
730,760,0,20911,496832240,9,2,2,1
730,789,0,49109,232500120,2,2,2,1
730,791,0,99808,362160536,2,2,3,2
730,792,0,130177,426990640,2,2,4,2
732,792,0,35948,370083888,1,2,2,2
732,793,0,44192,434724072,3,2,2,1
732,799,0,132945,497521744,3,2,4,3
733,799,0,107310,563316648,2,2,5,3
734,738,0,35924,499279728,1,2,1,2
734,740,0,52409,303205816,1,2,1,2
734,763,0,22437,368388944,2,2,1,2
734,764,0,26882,433124968,4,2,0,2
734,768,0,79492,305134880,3,2,0,2
735,763,0,42964,297154920,2,2,1,2
735,771,0,46417,435200840,1,2,0,2
735,774,0,77239,296768776,2,2,2,1
735,787,0,68098,433653232,1,2,7,6
735,788,0,55807,498298456,1,2,6,5
735,789,0,50322,562943280,1,2,5,4
735,790,0,43424,240824656,1,2,2,2
735,791,0,39500,305469504,1,2,2,3
735,816,0,96306,499660344,1,2,7,7
735,817,0,90432,231727688,1,2,7,6
735,827,0,63479,499397544,1,2,4,5
735,845,0,76947,241274624,1,2,7,6
735,875,0,83282,433322960,1,2,7,6
736,742,0,70731,231359552,3,2,2,1
736,772,0,52394,371449984,1,2,1,2
736,776,0,46704,297695424,1,2,8,8
736,795,0,39750,435852552,2,2,1,2
737,744,0,37911,499144440,1,2,5,6
737,746,0,92738,302952616,1,2,6,4
737,748,0,59696,432613120,1,2,8,7
737,749,0,57800,497443248,1,2,8,8
737,777,0,45511,499874888,2,2,4,2
737,778,0,56475,231541200,1,2,7,7
737,800,0,96132,232589432,5,2,1,2
737,803,0,38164,427059176,1,2,2,4
737,825,0,46240,433256672,1,2,4,4
738,744,0,50796,239892976,1,2,2,3
738,746,0,100209,369369272,2,2,4,2
738,795,0,51815,361882880,1,2,1,3
738,803,0,26236,500792096,1,2,2,4
738,828,0,59057,361685520,5,2,1,2
738,831,0,42612,562804008,1,2,1,2
738,832,0,55814,240649848,1,2,1,2
739,795,0,57248,370350144,1,2,3,5
739,804,0,54437,241383768,1,2,6,6
739,828,0,33863,370832408,1,2,1,2
739,832,0,55132,296794000,1,2,2,3
740,764,0,50619,498225544,1,2,4,3
740,834,0,69655,370953880,2,2,3,1
742,801,0,40777,497872592,3,2,2,2
742,802,0,28063,562515528,2,2,2,1
743,748,0,49668,370131232,1,2,4,4
743,769,0,36238,306180080,1,2,0,2
744,748,0,28637,434048344,1,2,2,3
744,769,0,60759,371239480,1,2,5,6
744,771,0,23513,500905768,1,2,2,2
744,797,0,51814,433421504,1,2,3,3
745,778,0,34134,241534576,1,2,3,3
745,798,0,80904,492491616,1,2,4,5
745,803,0,49652,436123608,5,2,1,2
746,768,0,75980,241213488,1,2,6,5
746,769,0,50735,305856552,1,2,3,3
746,805,0,34974,499589872,1,2,1,2
746,833,0,44100,563335512,6,2,2,2
747,769,0,55600,564035296,1,2,5,5
747,771,0,34408,306624680,1,2,0,2
747,803,0,42834,240201520,1,2,2,3
747,807,0,30203,499527560,1,2,1,2
747,833,0,62868,427362248,2,2,1,2
747,865,0,39216,362340680,2,2,2,2
748,769,0,90903,368476920,1,2,4,6
748,800,0,80466,231532928,1,2,6,7
748,804,0,49158,498036712,1,2,3,2
748,829,0,96700,306818672,1,2,11,10
748,830,0,110670,371649056,1,2,9,8
748,836,0,255628,434351704,32,2,3,2
748,862,0,71062,305581456,1,2,5,4
748,864,0,49717,434915440,4,2,2,2
749,770,0,136223,500906096,5,2,2,0
749,835,0,118300,436117416,17,2,2,1
749,862,0,75326,433494096,1,2,5,4
749,864,0,73843,562781208,4,2,2,2
754,788,0,272169,498015536,9,2,2,1
754,794,0,91664,498953032,2,2,4,2
754,796,0,90752,302796712,1,2,4,3
754,797,0,103235,367533016,1,2,7,5
754,798,0,108877,432269312,1,2,7,5
755,764,0,80721,433753784,2,2,1,2
755,788,0,236852,563405344,4,2,2,2
755,791,0,198409,370631128,4,2,2,2
755,793,0,148152,499915208,3,2,3,3
755,815,0,47080,500218560,7,2,2,1
755,817,0,96705,297064248,5,2,2,2
755,821,0,149622,563212104,4,2,2,2
757,787,0,32483,433009624,24,2,2,0
757,797,0,205906,367715616,1,2,13,11
757,825,0,83582,371009752,1,2,6,6
757,826,0,87388,435839200,1,2,6,5
759,790,0,23377,303921640,5,2,1,2
759,792,0,66466,433399160,3,2,2,1
759,798,0,139383,435097416,1,2,3,5
760,766,0,99539,241453464,4,2,2,2
760,792,0,44549,501245600,4,2,2,1
760,794,0,62966,297918664,1,2,3,5
761,765,0,75568,238220120,4,2,3,1
762,771,0,93937,231910400,1,2,3,4
762,789,0,43259,306057400,1,2,1,2
762,800,0,96976,306207032,3,2,3,2
762,821,0,38615,241643712,1,2,2,2
762,822,0,41978,306299320,1,2,2,3
762,824,0,40686,435587088,1,2,3,2
762,825,0,51030,500231328,1,2,7,5
762,828,0,76371,369066040,1,2,3,3
762,829,0,112973,433898344,1,2,5,4
763,771,0,86124,499425352,1,2,3,3
763,774,0,93093,306952856,1,2,5,6
763,790,0,79813,297191496,1,2,3,4
763,791,0,32969,369225616,1,2,0,2
763,793,0,32275,498886904,9,2,0,2
763,822,0,56490,238682440,2,2,3,4
763,825,0,37242,433182440,1,2,5,4
764,773,0,90480,435105376,1,2,9,9
764,775,0,109116,231826128,1,2,11,9
764,791,0,48294,563465104,7,2,2,1
764,831,0,56277,297614696,1,2,5,4
765,792,0,29499,371349368,1,2,3,3
765,800,0,57008,563957256,15,2,2,0
765,824,0,41728,305905328,4,2,1,2
765,829,0,45002,303771736,1,2,5,4
765,831,0,60242,433243432,2,2,3,2
765,832,0,50886,497979184,1,2,5,3
765,833,0,55992,562725896,1,2,5,4
765,845,0,91677,240832960,1,2,7,6
766,772,0,95229,232495888,1,2,1,2
766,787,0,75975,497507984,1,2,5,5
766,788,0,53028,562247624,1,2,5,4
766,789,0,51945,240156736,1,2,4,2
766,790,0,41926,304895840,1,2,2,2
766,793,0,65808,499114080,5,2,1,2
766,816,0,101538,232910072,1,2,6,4
766,817,0,64069,297743728,1,2,6,4
766,824,0,33839,371818968,1,2,1,3
767,774,0,63881,368731152,1,2,8,8
767,824,0,34240,321959728,1,2,0,2
767,828,0,23848,254486080,1,2,1,2
767,833,0,98246,197273336,1,2,5,6
